GEO,WEEK_START,YT_PAID_IMP,YT_ORG_IMP,GOOGLE_IMP,EMAIL_IMP,FB_IMP,AFF_IMP,GOOGLE_SPEND,FB_SPEND,AFF_SPEND,REVENUE
I,10/6/18,88,1064,249148,389200,91489,12513,3498.04,2120.26,312.51,118505
I,10/13/18,458,1425,187717,386440,108860,13931,3480.27,2228.91,423.15,114778
I,10/20/18,683,1750,285516,379666,103072,12874,4882.32,2110.4,330.22,125551
I,10/27/18,186,1826,256967,401502,104546,10955,5828.01,3269.68,261.28,124269
I,11/3/18,853,2077,249754,394230,149116,10875,5394.69,2851.84,298.52,152733
I,11/10/18,507,4924,417055,817683,242693,12639,8858.25,7426.41,389.6,236844
I,11/17/18,555,4010,641908,802719,291131,9037,10052.28,7664.02,266.37,259482
I,11/24/18,900,1789,797311,817473,588103,9753,19374.66,10718.18,245.78,407401
I,12/1/18,2139,1268,552061,1009850,126197,11937,12421.37,1732.05,303.5,338723
I,12/8/18,14947,2181,220580,624509,64957,12441,3533.69,1490.76,212.74,253674
I,12/15/18,13412,2920,155652,519150,122808,7857,1428.89,3067.13,247.5,262319
I,12/22/18,6849,2777,143626,505847,47739,9473,2559.42,1331.92,185.43,154344
I,12/29/18,5843,2665,149520,713661,32327,13079,3552.6,690.99,220.71,76799
I,1/5/19,4492,2969,145399,712621,12441,13982,3376.16,148.36,226.51,82318
I,1/12/19,6826,2781,128259,534373,31510,22092,1985.45,737.33,432.45,71474
I,1/19/19,6682,2240,140390,669865,77281,24746,1440.4,1078.07,584.62,89180
I,1/26/19,8154,2819,133186,545268,253383,26341,3332.31,7981.56,651.94,81899
I,2/2/19,5677,1808,153922,524612,177664,26640,3878.83,2598.34,719.28,80479
I,2/9/19,7092,2109,147780,526864,101467,23722,2739.84,2488.48,539.08,79947
I,2/16/19,10346,3651,106931,673051,124652,21413,2001.75,1879.13,409.52,113573
I,2/23/19,4077,2511,118791,442338,52441,19995,1903.03,1545.7,580.35,92219
I,3/2/19,90,2829,168104,607161,26268,20533,4024.41,667.86,415.79,88853
I,3/9/19,506,2204,169870,566885,37933,21349,2293.25,469.42,528.39,83042
I,3/16/19,300,3101,174900,520948,75680,30698,3274.13,2162.56,884.1,99108
I,3/23/19,330,5608,211375,520593,105461,22593,2168.71,1661.01,706.6,102201
I,3/30/19,154,6665,131311,638682,139576,23631,2789.05,3014.84,281.8,93971
I,4/6/19,2751,8047,145767,534593,55155,18492,1967.85,1253.4,312.05,79012
I,4/13/19,2414,6713,209120,519019,111249,18104,4253.5,3329.13,501.03,83243
I,4/20/19,4691,6551,201766,564165,150383,14354,2070.12,1725.64,293.9,96883
I,4/27/19,5369,4837,169504,654995,127000,18751,2501.88,2457.45,459.87,90160
I,5/4/19,7770,6194,200557,466819,87141,11572,4259.83,2490.05,158.83,83826
I,5/11/19,8833,7265,179059,383112,112805,11915,4254.44,3299.55,230.56,90072
I,5/18/19,10106,8901,145272,452573,171462,12705,1307.45,1967.53,317.31,79880
I,5/25/19,10453,7012,194276,440109,189676,10145,2238.06,5932.12,246.52,85189
I,6/1/19,11913,9365,186237,384624,65715,10709,2145.45,754.08,284.32,80284
I,6/8/19,54477,12401,164461,358127,153069,14166,2397.84,3891.78,245.43,69510
I,6/15/19,35722,13553,127572,384129,162066,16409,1423.7,3610.02,446.74,89210
I,6/22/19,17645,13749,80242,462520,156601,11077,1935.44,3523.52,274.16,84918
I,6/29/19,18103,12536,144900,475994,95922,9767,1903.99,2848.88,202.18,75030
I,7/6/19,16447,11762,198718,443593,81975,10788,2038.85,2250.21,160.2,70493
I,7/13/19,15364,20352,229774,280090,208806,15824,2688.36,2818.88,427.25,103521
I,7/20/19,13961,27347,198945,589821,112108,14114,3008.05,1841.37,260.4,88655
I,7/27/19,20331,23772,202282,373826,137808,12156,3422.61,1550.34,347.36,71120
I,8/3/19,36507,29431,98182,294274,58398,12390,1325.46,1274.54,278.78,85346
I,8/10/19,20278,32528,119162,360482,82862,11487,1415.64,1305.08,245.53,67786
I,8/17/19,20430,31845,141442,393341,119736,12239,3156.99,2020.55,203.78,98352
I,8/24/19,19500,21640,175866,389491,88492,12640,3545.46,2289.73,290.09,116296
I,8/31/19,19110,13291,121195,423200,85755,10705,2181.51,1003.33,243.27,91211
I,9/7/19,20089,11829,179611,527850,210287,8856,2651.06,4116.37,251.07,107945
I,9/14/19,19213,9113,106610,671626,188725,9726,2398.73,4755.87,288.86,118589
I,9/21/19,18813,8720,108466,680851,313764,10221,1698.58,7836.26,204.68,87858
I,9/28/19,22827,10965,201962,402511,894880,11548,4653.2,21342.89,213.06,99342
I,10/5/19,6719,12462,226563,581859,249886,10792,3262.51,4216.83,177.26,160106
I,10/12/19,6357,7973,183972,619642,283553,9431,4371.17,4402.16,108.22,156731
I,10/19/19,9898,7854,168457,551849,251488,11315,2243.85,5092.63,170.57,143782
I,10/26/19,7948,9179,331360,542757,219699,11777,5368.03,6673.36,227.88,125579
I,11/2/19,8675,10715,396712,496914,235994,9225,9782.92,2920.43,215.87,117692
I,11/9/19,8254,13935,778189,799212,396417,9573,17369.18,10970.84,213.24,245721
I,11/16/19,10082,19983,858052,1032026,614839,9044,11583.7,17154.01,175,253605
I,11/23/19,6173,18432,739486,559219,1207278,9520,10648.6,28793.58,128.52,257747
I,11/30/19,6790,12962,842075,1030810,676205,10645,20614,17344.66,229.93,467506
I,12/7/19,7605,12817,371216,944592,759443,9049,7817.81,23751.58,274.86,483584
I,12/14/19,7453,14006,128177,564764,692252,6793,3091.63,17133.24,206.34,388475
I,12/21/19,6439,12114,101626,571482,304750,7183,1317.07,4319.83,158.39,240110
I,12/28/19,6964,12955,207998,390731,119868,11004,2059.18,2697.03,331.77,125268
I,1/4/20,23746,15967,104059,451563,98495,9791,1947.98,1905.88,114.55,132576
I,1/11/20,6992,20910,92588,598821,136639,11205,2266.55,2275.04,262.2,101193
I,1/18/20,14620,19530,109029,568019,165782,12769,1491.52,4252.31,330.4,113130
I,1/25/20,19471,18402,186338,469408,131693,12554,1777.66,3170.51,319.19,93176
I,2/1/20,22043,22106,201885,1463539,47666,11026,3125.18,589.87,138.93,99684
I,2/8/20,21191,22468,212286,536544,171676,9279,3630.09,3901.34,231.74,95393
I,2/15/20,19658,26377,160374,423723,316885,11496,3492.95,9411.48,359.54,146819
I,2/22/20,18131,27272,154126,610484,331037,12525,3412.35,6256.6,301.54,132464
I,2/29/20,12795,20405,148002,439492,178118,10444,2131.23,5089.72,284.34,117967
J,1/6/18,152,740,708,381381,56793,21507,11.98,1124.5,537.14,48639
J,1/13/18,948,429,226,552014,10662,19701,4.35,194.31,474.3,54685
J,1/20/18,370,157,635,467833,32168,24883,10.74,723.78,481.49,51576
J,1/27/18,459,899,325,455934,52169,17252,3.57,586.9,489.09,53287
J,2/3/18,914,570,534,445441,29879,15245,7.88,584.88,222.96,49245
J,2/10/18,436,292,370,474167,29053,18506,3.66,673.3,428.88,49744
J,2/17/18,881,505,684,691767,76872,18595,9.85,1072.36,288.69,87939
J,2/24/18,35,654,786,605475,854,13973,12.17,14.22,223.22,76540
J,3/3/18,740,293,172,461204,10535,14354,2.29,225.19,258.37,68466
J,3/10/18,856,623,234,514674,55796,15961,3.96,1544.15,391.44,72775
J,3/17/18,39,500,562,507419,7773,17578,10.82,120.68,450.88,70212
J,3/24/18,349,117,663,462567,48281,19007,8.71,1509.99,517.47,63280
J,3/31/18,963,22,700,466038,20171,17766,12.22,354,315.79,56060
J,4/7/18,200,738,62869,457019,69595,14391,701.62,1534.57,446.84,42565
J,4/14/18,609,820,105692,553174,38258,13891,2321,843.59,384.43,47430
J,4/21/18,633,879,99303,449211,27226,18214,1286.97,532.95,213.1,60455
J,4/28/18,291,581,108899,515786,18321,13756,1920.98,535.89,287.84,57409
J,5/5/18,17,643,120722,436042,33085,13615,2346.84,774.19,254.26,55105
J,5/12/18,456,922,170986,379030,27887,16323,1538.87,326.28,400.32,61381
J,5/19/18,812,720,162428,413161,3736,13490,1520.33,82.38,270.14,56040
J,5/26/18,323,838,167550,498283,11171,15588,1900.02,226.21,192.9,51369
J,6/2/18,24,931,133280,364457,37486,17010,3142.74,438.59,244.94,60713
J,6/9/18,512,419,118807,409776,56859,15652,2352.38,1023.46,271.17,53617
J,6/16/18,865,698,108452,368709,27500,15540,1952.14,594,297.2,52792
J,6/23/18,589,483,110776,429952,19004,17650,2332.94,393.38,325.64,43800
J,6/30/18,723,618,138165,405401,25649,17744,2288.01,565.56,203.61,66047
J,7/7/18,3,84,183326,352911,21782,18406,4157.83,426.38,277.47,41550
J,7/14/18,956,975,224156,504839,84838,19623,4034.81,2214.27,260.5,61926
J,7/21/18,547,125,176751,383534,73447,16625,1940.73,1735.19,448.88,80848
J,7/28/18,254,875,172526,400677,50533,16291,4099.22,1318.91,315.23,63586
J,8/4/18,926,760,160799,312801,59816,16517,1678.74,1305.48,468.26,66553
J,8/11/18,545,28,168961,389310,72814,13330,3679.97,1343.42,383.9,49532
J,8/18/18,870,217,246765,451030,111702,14932,2220.89,2136.3,450.2,72269
J,8/25/18,393,133,251374,457058,206946,18403,3393.55,6379.11,248.44,81185
J,9/1/18,745,927,261046,361359,164170,15250,6108.48,3324.44,185.29,62351
J,9/8/18,987,501,263527,379454,186334,13554,5075.53,5114.87,381.21,66295
J,9/15/18,304,406,282507,368874,152072,11332,5644.49,3866.43,334.01,70511
J,9/22/18,254,544,273463,357526,150850,8527,3790.2,1697.06,176.51,67933
J,9/29/18,510,603,336250,314889,143820,10883,4902.53,4400.89,264.46,82173
J,10/6/18,316,881,317032,289687,65749,10171,6505.5,961.58,114.42,79401
J,10/13/18,635,1153,265170,287044,80522,10187,5918.59,1087.05,242.96,89222
J,10/20/18,696,1869,348120,281848,71524,9951,3321.06,2140.36,205.99,111996
J,10/27/18,840,1605,311372,299066,75055,9266,4988.18,2043.37,173.04,105861
J,11/3/18,136,1569,302070,293220,110199,8569,4023.57,3223.32,221.72,111915
J,11/10/18,173,4486,555452,606976,166054,8981,9498.23,3736.22,222.28,166361
J,11/17/18,978,3592,827910,596154,224859,7271,11474.83,3187.38,220.86,188731
J,11/24/18,721,1819,937185,606662,439450,7213,15351.09,12557.28,142.82,302174
J,12/1/18,1296,1329,610103,750336,87937,8821,10762.22,2671.09,99.24,234525
J,12/8/18,11587,1290,294456,464492,45435,9761,4823.19,1022.29,133.97,168226
J,12/15/18,9644,2693,222125,385712,83895,6573,3838.32,2416.18,127.19,182772
J,12/22/18,4193,3437,197103,376177,36497,7218,2448.02,829.39,92.57,105427
J,12/29/18,4509,3231,210186,529833,22902,9444,3215.85,551.37,263.49,58898
J,1/5/19,2795,2833,189674,528970,9096,10744,3482.41,194.43,169.22,63052
J,1/12/19,4900,2629,177626,397099,25112,16794,4476.18,339.01,389.2,54473
J,1/19/19,6082,2041,189403,497600,54559,17240,2591.03,724.27,244.38,66956
J,1/26/19,5740,1973,187701,405500,196137,18849,3885.41,4589.61,216.29,60461
J,2/2/19,3514,1955,219100,389802,157161,16974,3549.42,2121.67,378.1,54901
J,2/9/19,4255,1726,191429,391429,79244,15649,4789.55,2389.21,288.72,54281
J,2/16/19,6625,3314,140772,500464,96311,16636,2255.17,1473.56,404.25,88701
J,2/23/19,2680,2628,142015,328796,37493,15710,1457.07,514.59,286.31,72504
J,3/2/19,4,1980,217881,451447,18091,15796,3255.14,508.81,373.18,68785
J,3/9/19,258,2409,210872,420636,25459,15144,3530,412.44,177.18,64531
J,3/16/19,245,2357,216422,386780,54421,20410,2804.83,1395.9,344.42,69168
J,3/23/19,861,3963,269201,386083,76340,17145,5330.18,1872.24,389.62,71337
J,3/30/19,641,5195,169411,474700,93948,16373,3842.24,1902.45,202.62,66845
J,4/6/19,2106,5994,179468,397683,37726,12993,3908.81,1137.44,166.64,55666
J,4/13/19,1971,5549,270747,385484,72983,12506,3313.94,1609.28,253.25,50211
J,4/20/19,3270,5390,260096,419342,102655,12570,5571.26,2309.74,305.45,70793
J,4/27/19,3437,5126,211957,486666,93822,11153,4044.14,2638.74,255.96,82786
J,5/4/19,5189,4623,266895,346851,59840,9049,3122.67,1736.86,185.28,72494
J,5/11/19,6333,6654,232891,284980,78739,10446,4359.72,2072.8,162.17,75386
J,5/18/19,7730,7534,186530,335970,120377,8643,4096.2,1543.84,167.24,53776
J,5/25/19,7129,7082,256417,327326,139359,7820,2769.3,2194.9,163.63,68183
J,6/1/19,9423,7968,248142,286353,43813,9449,3617.91,719.63,174.33,66121
J,6/8/19,41142,11028,220812,266021,107367,11210,3616.9,1207.88,290.06,55252
J,6/15/19,27995,12020,152646,285510,117280,11968,3434.54,3641.54,223.5,80985
J,6/22/19,13253,11798,104630,343945,104387,10907,1469.01,1197.84,294.49,72883
J,6/29/19,13810,9955,200483,353431,63703,9551,3139.56,1332.99,128.94,56597
J,7/6/19,12291,11279,267398,329614,57284,11286,3128.56,1263.11,355.51,53931
J,7/13/19,12618,17551,319770,208220,141338,15065,5180.27,2734.89,437.26,87593
J,7/20/19,11815,24438,270380,438923,76655,14059,2676.76,2000.7,389.08,67151
J,7/27/19,16476,21093,274825,277732,104161,12559,6430.91,2882.66,268.45,44830
J,8/3/19,31851,25588,134673,218164,43759,10629,3369.52,502.13,129.14,57335
J,8/10/19,17350,28145,173206,267342,59867,11134,2774.76,1050.67,310.64,44407
J,8/17/19,18208,26145,199203,291468,90178,10968,2187.25,1704.36,197.42,64842
J,8/24/19,18452,20042,235919,289868,64398,11582,4289.01,1666.3,185.02,88658
J,8/31/19,17337,12035,149326,314657,60709,10392,1370.81,1557.19,147.31,69853
J,9/7/19,17368,10566,247653,391915,140629,8690,6240.86,1708.64,115.36,97316
J,9/14/19,16703,7305,144679,498694,130472,9848,2239.63,1937.51,135.16,98274
J,9/21/19,16463,6647,148933,506186,233379,9181,1554.86,7036.38,146.67,62915
J,9/28/19,20760,9064,278260,298890,768209,10256,4858.42,9506.59,186.92,69875
J,10/5/19,6381,10948,303558,432591,177375,8986,2950.58,4709.31,204.21,127213
J,10/12/19,5248,6270,251252,460547,194024,9445,3075.32,5325.96,218.89,112738
J,10/19/19,8035,7227,237000,409931,170554,11032,4479.3,2148.98,342.54,111456
J,10/26/19,6889,6659,442739,402859,153519,10535,4701.89,2521.55,293.93,110184
J,11/2/19,7758,7837,527642,369447,167857,9169,6363.36,3550.18,226.93,101426
J,11/9/19,6948,11136,1033617,593875,268125,8958,23070.33,7963.31,268.07,173190
J,11/16/19,9039,15762,1132036,767115,446658,8864,12429.76,11657.77,165.54,175294
J,11/23/19,5420,13550,962885,415509,860736,9548,10572.48,9876.95,216.98,182030
J,11/30/19,6198,10665,1042217,765456,491893,10411,13131.93,5976.5,231.91,346433
J,12/7/19,5821,9208,484429,702126,495643,9099,5755.02,13382.36,278.43,337765
J,12/14/19,6250,10677,172617,418938,505599,6405,2858.54,12399.82,135.47,255492
J,12/21/19,4949,9847,129730,424850,228010,6674,2101.63,2872.93,195.21,174069
J,12/28/19,5307,10990,274455,290610,85950,9262,4149.76,1489.08,104.2,103053
J,1/4/20,19552,13080,137871,334674,65702,8800,2183.88,1773.95,253.44,100143
J,1/11/20,5796,15895,120475,444744,101276,10980,1864.95,1891.33,291.52,79930
J,1/18/20,11782,14105,143763,421302,121931,11859,2380.72,3292.14,138.75,86985
J,1/25/20,15432,13115,244588,348437,97960,10422,3478.04,2755.13,234.5,66272
J,2/1/20,18249,16096,274410,1087203,35969,9111,6668.16,712.19,108.65,65796
J,2/8/20,17089,16583,283972,398008,144569,7996,7156.09,1821.57,109.75,73880
J,2/15/20,15975,20087,194609,314564,246041,9024,3152.67,2767.96,237.56,125603
J,2/22/20,13171,20236,203306,453370,254240,10291,2415.28,5491.58,138.93,98747
J,2/29/20,12442,19082,191986,326883,124118,8642,2730.04,1787.3,235.28,78915
K,1/6/18,203,408,930,542560,103925,28172,21.59,1543.29,507.1,86182
K,1/13/18,562,444,996,785318,17391,24710,8.96,250.43,544.86,76530
K,1/20/18,265,83,845,665813,53004,34943,19.01,655.92,589.66,75913
K,1/27/18,262,46,651,647747,93071,24139,9.73,2052.22,754.95,89867
K,2/3/18,334,451,940,633401,57343,17902,11.67,1303.12,354.46,68267
K,2/10/18,51,779,871,674284,53824,22038,19.75,1562.24,520.65,77001
K,2/17/18,772,481,538,983802,130704,22048,12.49,4058.36,481.2,110481
K,2/24/18,299,203,291,860902,141,17564,3.51,3.33,304.3,102973
K,3/3/18,163,400,877,656439,18887,18973,15.31,225.23,486.66,88047
K,3/10/18,604,870,983,732321,79400,19915,15.75,1679.31,537.71,98076
K,3/17/18,830,437,774,721708,9761,19847,16.72,274.53,509.08,95530
K,3/24/18,129,830,37,657971,79090,26237,0.73,1904.09,684.79,89668
K,3/31/18,73,909,329,662667,44472,20319,4.92,1390.86,333.74,77583
K,4/7/18,590,186,169552,650331,95209,18594,4272.71,1735.18,347.24,63871
K,4/14/18,49,193,272818,787176,67615,17596,6776.8,1612.62,328.61,78232
K,4/21/18,856,377,248505,638732,49498,21922,2326.01,902.1,365,86582
K,4/28/18,467,766,258367,733657,30780,15367,3441.45,346.28,255.86,68706
K,5/5/18,554,648,306619,619166,58776,15269,7285.27,1600.18,453.49,68520
K,5/12/18,855,140,391129,539262,55958,20794,9715.64,956.88,617.58,80997
K,5/19/18,711,944,384457,587510,6386,15678,4498.15,117.82,225.76,76802
K,5/26/18,928,385,356425,709598,17813,17106,4234.33,492.97,311.76,77585
K,6/2/18,125,741,301897,518751,59667,18400,4619.02,1167.98,563.04,84598
K,6/9/18,472,809,276006,583117,95868,16611,5216.51,1596.2,250.41,67596
K,6/16/18,408,624,258110,525126,49708,18269,3856.16,1219.09,300.07,67014
K,6/23/18,255,772,277638,611943,32140,20180,2548.72,976.25,522.16,51744
K,6/30/18,604,463,337107,576380,40253,22223,8070.34,869.46,635.02,80110
K,7/7/18,802,941,472417,502408,32617,21504,10034.14,499.04,449.97,47876
K,7/14/18,540,799,543999,718897,127049,21531,6560.63,1858.09,615.25,82218
K,7/21/18,919,122,440212,545859,109592,20248,7527.63,3304.2,300.68,101314
K,7/28/18,54,317,437001,569954,72346,18245,5348.89,2051.01,566.51,79879
K,8/4/18,190,33,432727,444675,83323,19121,8178.54,1312.34,378.6,82544
K,8/11/18,399,768,453505,554609,103874,16072,10040.6,2290.42,321.84,68149
K,8/18/18,642,837,687121,641877,170438,18535,11007.68,4103.29,358.65,83989
K,8/25/18,959,265,716653,649917,326131,21144,16124.69,7704.84,613.7,107128
K,9/1/18,530,819,762600,514110,253177,18243,15511.28,2848.24,205.23,83975
K,9/8/18,774,17,674470,539997,303818,15688,6191.63,4716.77,289.44,81538
K,9/15/18,31,101,715843,524655,233196,12930,7473.4,4459.87,151.28,95262
K,9/22/18,970,490,691586,507613,239161,8259,15809.66,5919.23,183.97,94682
K,9/29/18,606,287,882964,448340,218882,11241,9059.21,6845.53,179.57,94234
K,10/6/18,491,1013,784237,411343,98598,9382,17363.01,1730.39,206.87,122263
K,10/13/18,338,2047,662126,407819,123239,9349,10964.81,3743.38,265.04,121083
K,10/20/18,984,2138,940147,401179,108581,9473,13368.89,1392.55,289.87,127171
K,10/27/18,757,2588,818150,424983,112165,8418,15021.23,2321.82,115.54,115290
K,11/3/18,521,2686,833483,416278,164162,9895,18003.23,2142.31,200.37,176334
K,11/10/18,199,6931,1543900,864136,243469,9700,27790.2,5861.52,159.32,253100
K,11/17/18,50,4186,2523246,848388,329041,7576,39514.03,7625.53,180.69,268837
K,11/24/18,1015,3458,2693789,863816,662144,25726,25213.87,20261.61,358.88,443201
K,12/1/18,2292,1958,1701671,1066870,119625,25547,15927.64,3068.38,528.82,370895
K,12/8/18,26972,2619,804300,660117,62434,11570,9410.31,1053.57,208.26,259807
K,12/15/18,23056,3664,572972,548317,115091,8047,11757.39,1786.79,179.25,238158
K,12/22/18,10737,3930,534841,535164,57189,8786,8183.07,1415.43,146.29,158500
K,12/29/18,10239,4110,610080,754061,30893,13374,10432.37,653.39,243.74,77499
K,1/5/19,6861,3434,530463,753119,13414,13830,9930.27,159.96,264.5,92839
K,1/12/19,10245,3112,478905,564363,34717,19473,10085.74,1093.59,460.05,85236
K,1/19/19,11315,3203,510033,708194,79417,19728,9456.01,2287.21,235.26,92997
K,1/26/19,11837,3313,506325,576381,300247,22104,7473.36,8376.89,402.85,87705
K,2/2/19,7581,3297,587703,554025,219554,19068,13117.53,3408.58,454.77,89732
K,2/9/19,9044,2912,498987,556983,108297,18255,10688.3,1388.91,381.99,81233
K,2/16/19,14402,5439,382064,711684,125550,18160,6326.98,2966.12,551.61,120096
K,2/23/19,5795,2867,396103,467382,47450,15689,9767.9,1398.59,310.64,97348
K,3/2/19,45,3456,580863,641404,28225,17279,13173.97,838.28,520.96,96667
K,3/9/19,145,2593,588472,598687,40861,17057,14617.64,1048.08,537.3,87716
K,3/16/19,843,4520,582187,550026,87486,22129,11527.3,2401.49,273.85,102167
K,3/23/19,586,6498,705883,550337,118090,17907,17788.25,1355.08,410.97,96085
K,3/30/19,281,8384,452603,675041,148387,17606,5213.99,1769.51,305.02,79353
K,4/6/19,3530,8978,506029,564901,64526,14124,5282.94,1016.28,355.92,92694
K,4/13/19,3294,9337,721190,548989,126195,14787,15967.15,2896.18,316.07,80375
K,4/20/19,6248,9840,661169,595523,178469,13030,16542.45,5501.31,398.72,111065
K,4/27/19,7486,6360,534745,692075,164524,11997,11743,2813.36,332.02,82849
K,5/4/19,11540,7202,664595,493390,99824,8718,16388.91,1662.07,184.39,92792
K,5/11/19,12505,9370,560688,405124,134363,9143,10193.31,3567.34,230.4,90180
K,5/18/19,14153,11305,465722,477883,203370,8894,10478.75,4026.73,254.15,70314
K,5/25/19,14476,9610,648747,465030,232857,8150,12494.87,5501.25,231.05,91480
K,6/1/19,16788,11442,594838,407058,77336,8922,12420.22,1252.84,186.69,78194
K,6/8/19,72061,16278,556018,377813,168077,10990,7406.16,4235.54,326.4,66794
K,6/15/19,49097,18916,377304,406210,195371,11543,6995.22,2373.76,293.48,89120
K,6/22/19,21803,16517,239515,488867,169323,9196,4742.4,3771.67,130.35,91764
